timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification
16-10-2025 03:42,USR00022,harsh.patel,login,Email_Archive,medium,success,192.168.136.74,business_hours
16-10-2025 19:11,USR00011,maria.o'brien,admin_operation,PROD_DB,high,success,192.168.212.87,weekend
17-10-2025 10:54,USR00006,kevin.ramirez,login,PROD_DB,high,success,192.168.191.46,business_hours
17-10-2025 23:45,USR00031,amitabh.taylor,export_data,Customer_Vault,high,success,192.168.79.137,business_hours
18-10-2025 16:05,USR00088,william.jang,admin_operation,File_Share,low,success,192.168.88.227,business_hours
19-10-2025 14:38,USR00034,harsh.jones,sql_query,GL_System,high,success,192.168.62.170,unusual_hours
21-10-2025 08:50,USR00012,vikram.white,sql_query,GL_System,high,success,192.168.28.227,unusual_hours
23-10-2025 10:13,USR00042,kenneth.sanchez,export_data,SIEM,medium,success,192.168.32.118,business_hours
23-10-2025 12:29,USR00056,william.kumar,admin_operation,SIEM,medium,success,192.168.79.181,business_hours
24-10-2025 00:28,USR00034,harsh.jones,file_access,SIEM,medium,success,192.168.195.217,unusual_hours
24-10-2025 06:15,USR00079,varun.weber,login,Email_Archive,medium,success,192.168.162.4,business_hours
24-10-2025 08:44,USR00049,thomas.kang,login,Customer_Vault,high,failure,192.168.5.105,business_hours
24-10-2025 17:59,USR00091,steven.thompson,admin_operation,PROD_DB,high,failure,192.168.184.14,business_hours
26-10-2025 02:02,USR00069,nikhil.jang,login,GL_System,high,success,192.168.183.217,business_hours
26-10-2025 04:53,USR00054,edward.smith,api_call,PROD_DB,high,success,192.168.85.129,business_hours
26-10-2025 18:54,USR00009,aditya.burke,admin_operation,File_Share,low,success,192.168.71.103,business_hours
27-10-2025 19:06,USR00012,vikram.white,login,Email_Archive,medium,success,192.168.191.82,business_hours
28-10-2025 05:40,USR00001,daniel.singh,sql_query,HRIS,high,success,192.168.65.240,business_hours
28-10-2025 20:37,USR00014,david.thomas,api_call,HRIS,high,success,192.168.118.52,unusual_hours
29-10-2025 05:42,USR00097,leila.lopez,admin_operation,GL_System,high,success,192.168.149.252,night
30-10-2025 21:43,USR00008,thomas.iyer,export_data,SIEM,medium,success,192.168.5.194,business_hours
31-10-2025 07:50,USR00028,paul.singh,sql_query,BI_Tool,low,success,192.168.241.240,business_hours
01-11-2025 07:05,USR00041,matthew.huang,file_access,Email_Archive,medium,success,192.168.238.196,business_hours
01-11-2025 12:39,USR00090,neha.o'brien,sql_query,BI_Tool,low,success,192.168.102.17,business_hours
01-11-2025 15:06,USR00093,nadia.muller,api_call,HRIS,high,success,192.168.61.59,unusual_hours
03-11-2025 08:34,USR00001,daniel.singh,file_access,Customer_Vault,high,success,192.168.71.17,business_hours
03-11-2025 11:15,USR00079,varun.weber,file_access,SIEM,medium,success,192.168.249.147,business_hours
05-11-2025 16:14,USR00050,nisha.martinez,export_data,Customer_Vault,high,success,192.168.36.243,night
05-11-2025 18:17,USR00073,joshua.becker,admin_operation,Data_Lake,medium,success,192.168.117.32,business_hours
06-11-2025 10:54,USR00088,william.jang,file_access,Email_Archive,medium,success,192.168.160.227,business_hours
07-11-2025 18:39,USR00098,jason.white,admin_operation,Data_Lake,medium,success,192.168.76.94,business_hours
07-11-2025 19:02,USR00056,william.kumar,login,Admin_Console,medium,success,192.168.187.247,weekend
08-11-2025 06:10,USR00008,thomas.iyer,sql_query,Email_Archive,medium,success,192.168.61.60,business_hours
10-11-2025 12:56,USR00022,harsh.patel,login,Email_Archive,medium,success,192.168.249.113,business_hours
11-11-2025 09:49,USR00083,ryan.thomas,file_access,File_Share,low,success,192.168.74.40,business_hours
11-11-2025 11:44,USR00033,michael.sharma,file_access,BI_Tool,low,success,192.168.158.235,business_hours
12-11-2025 02:24,USR00028,paul.singh,login,BI_Tool,low,success,192.168.50.92,business_hours
12-11-2025 08:16,USR00090,neha.o'brien,export_data,Data_Lake,medium,success,192.168.221.69,business_hours
14-11-2025 07:30,USR00075,timothy.huang,login,SIEM,medium,failure,192.168.1.212,business_hours
14-11-2025 15:46,USR00067,donald.wang,admin_operation,Email_Archive,medium,success,192.168.240.107,business_hours
15-11-2025 09:22,USR00005,george.lim,login,Email_Archive,medium,failure,192.168.32.19,business_hours
17-11-2025 17:53,USR00026,stephen.bhat,api_call,GL_System,high,success,192.168.166.92,business_hours
17-11-2025 19:16,USR00028,paul.singh,api_call,Data_Lake,medium,success,192.168.216.183,business_hours
19-11-2025 10:19,USR00024,nicholas.jackson,admin_operation,GL_System,high,success,192.168.214.40,business_hours
19-11-2025 13:17,USR00070,jeffrey.chen,file_access,SIEM,medium,success,192.168.252.111,business_hours
20-11-2025 04:13,USR00051,meera.quinn,sql_query,Data_Lake,medium,success,192.168.47.181,business_hours
20-11-2025 18:52,USR00047,george.clark,sql_query,HRIS,high,success,192.168.54.46,business_hours
20-11-2025 21:42,USR00005,george.lim,sql_query,Email_Archive,medium,success,192.168.58.230,unusual_hours
21-11-2025 03:28,USR00015,sophia.white,api_call,HRIS,high,success,192.168.104.188,business_hours
21-11-2025 03:57,USR00048,xiulan.colombo,sql_query,BI_Tool,low,success,192.168.174.145,business_hours
21-11-2025 20:32,USR00085,varun.rao,login,Data_Lake,medium,success,192.168.1.3,weekend
21-11-2025 23:54,USR00055,neha.johnson,export_data,Admin_Console,medium,success,192.168.237.151,business_hours
22-11-2025 23:59,USR00023,isha.jones,admin_operation,Email_Archive,medium,success,192.168.109.226,business_hours
24-11-2025 03:44,USR00071,richard.johnson,login,SIEM,medium,success,192.168.97.239,business_hours
24-11-2025 04:36,USR00064,zainab.pillai,api_call,BI_Tool,low,success,192.168.241.161,business_hours
26-11-2025 08:50,USR00011,maria.o'brien,export_data,File_Share,low,success,192.168.178.70,business_hours
26-11-2025 21:37,USR00040,nicholas.romano,api_call,Customer_Vault,high,success,192.168.199.141,night
27-11-2025 19:29,USR00066,ronald.martin,file_access,PROD_DB,high,success,192.168.23.33,unusual_hours
28-11-2025 10:15,USR00078,christopher.menon,api_call,File_Share,low,success,192.168.9.73,business_hours
28-11-2025 11:26,USR00075,timothy.huang,api_call,HRIS,high,success,192.168.5.241,business_hours
28-11-2025 12:37,USR00018,meera.burke,api_call,BI_Tool,low,success,192.168.132.58,night
28-11-2025 19:05,USR00082,arjun.hwang,sql_query,SIEM,medium,success,192.168.197.218,business_hours
29-11-2025 20:54,USR00010,jacob.patel,login,PROD_DB,high,success,192.168.217.48,business_hours
30-11-2025 11:54,USR00049,thomas.kang,admin_operation,HRIS,high,success,192.168.135.73,weekend
30-11-2025 23:28,USR00039,stephen.bhat,api_call,File_Share,low,failure,192.168.122.153,business_hours
01-12-2025 17:05,USR00012,vikram.white,sql_query,Admin_Console,medium,success,192.168.224.147,business_hours
01-12-2025 17:41,USR00037,ronald.wilson,api_call,Admin_Console,medium,failure,192.168.251.56,business_hours
02-12-2025 03:34,USR00052,leila.sun,admin_operation,BI_Tool,low,success,192.168.30.111,business_hours
02-12-2025 17:41,USR00096,edward.thomas,login,SIEM,medium,success,192.168.141.240,business_hours
02-12-2025 20:52,USR00012,vikram.white,sql_query,Admin_Console,medium,success,192.168.99.95,business_hours
04-12-2025 14:47,USR00076,stephen.guo,sql_query,Data_Lake,medium,success,192.168.141.75,night
05-12-2025 00:50,USR00067,donald.wang,login,BI_Tool,low,success,192.168.39.140,unusual_hours
06-12-2025 07:53,USR00034,harsh.jones,file_access,Data_Lake,medium,success,192.168.247.200,weekend
07-12-2025 03:36,USR00067,donald.wang,sql_query,Data_Lake,medium,success,192.168.102.192,unusual_hours
07-12-2025 13:11,USR00059,thomas.lewis,export_data,HRIS,high,success,192.168.95.48,unusual_hours
07-12-2025 14:19,USR00007,robert.smith,file_access,SIEM,medium,failure,192.168.117.202,unusual_hours
08-12-2025 08:59,USR00065,timothy.xu,login,SIEM,medium,success,192.168.26.185,business_hours
10-12-2025 08:56,USR00071,richard.johnson,export_data,Email_Archive,medium,success,192.168.65.74,business_hours
11-12-2025 00:31,USR00059,thomas.lewis,file_access,Customer_Vault,high,success,192.168.126.3,unusual_hours
11-12-2025 15:55,USR00008,thomas.iyer,export_data,BI_Tool,low,success,192.168.167.17,night
11-12-2025 22:49,USR00050,nisha.martinez,admin_operation,SIEM,medium,success,192.168.226.12,business_hours
12-12-2025 19:51,USR00093,nadia.muller,login,SIEM,medium,success,192.168.186.107,unusual_hours
13-12-2025 18:53,USR00023,isha.jones,sql_query,SIEM,medium,success,192.168.114.237,business_hours
13-12-2025 22:00,USR00073,joshua.becker,sql_query,SIEM,medium,success,192.168.113.82,unusual_hours
14-12-2025 14:07,USR00079,varun.weber,file_access,BI_Tool,low,success,192.168.148.209,night
14-12-2025 16:25,USR00041,matthew.huang,login,SIEM,medium,success,192.168.185.21,business_hours
14-12-2025 21:05,USR00048,xiulan.colombo,export_data,GL_System,high,success,192.168.82.76,unusual_hours
15-12-2025 01:31,USR00081,isha.ghosh,api_call,HRIS,high,success,192.168.81.235,business_hours
15-12-2025 15:36,USR00002,kenneth.moore,api_call,Admin_Console,medium,success,192.168.173.126,business_hours
16-12-2025 03:31,USR00022,harsh.patel,login,GL_System,high,success,192.168.153.23,business_hours
16-12-2025 16:04,USR00096,edward.thomas,api_call,BI_Tool,low,success,192.168.55.86,business_hours
16-12-2025 18:19,USR00041,matthew.huang,sql_query,HRIS,high,success,192.168.147.84,business_hours
16-12-2025 19:13,USR00047,george.clark,sql_query,HRIS,high,success,192.168.73.166,business_hours
17-12-2025 17:51,USR00036,nicholas.harris,login,PROD_DB,high,success,192.168.96.78,weekend
18-12-2025 00:44,USR00010,jacob.patel,sql_query,SIEM,medium,success,192.168.196.37,unusual_hours
21-12-2025 22:40,USR00086,ryan.colombo,api_call,Admin_Console,medium,success,192.168.155.57,business_hours
22-12-2025 04:59,USR00082,arjun.hwang,file_access,SIEM,medium,success,192.168.171.92,business_hours
22-12-2025 21:23,USR00053,timothy.jo,api_call,BI_Tool,low,success,192.168.69.194,business_hours
23-12-2025 08:58,USR00053,timothy.jo,login,File_Share,low,success,192.168.36.27,business_hours
24-12-2025 11:43,USR00005,george.lim,login,HRIS,high,failure,192.168.139.120,business_hours
24-12-2025 19:13,USR00020,karan.white,file_access,Email_Archive,medium,success,192.168.224.38,business_hours
25-12-2025 15:25,USR00041,matthew.huang,export_data,GL_System,high,success,192.168.31.190,weekend
28-12-2025 20:01,USR00047,george.clark,admin_operation,SIEM,medium,success,192.168.246.78,business_hours
31-12-2025 01:37,USR00001,daniel.singh,sql_query,Admin_Console,medium,success,192.168.234.172,weekend
01-01-2026 02:56,USR00053,timothy.jo,admin_operation,Customer_Vault,high,success,192.168.13.185,night
01-01-2026 22:58,USR00063,daniel.colombo,login,Customer_Vault,high,success,192.168.7.229,business_hours
02-01-2026 11:38,USR00024,nicholas.jackson,login,Customer_Vault,high,success,192.168.138.8,business_hours
02-01-2026 18:53,USR00054,edward.smith,file_access,Customer_Vault,high,success,192.168.142.61,unusual_hours
03-01-2026 06:01,USR00056,william.kumar,login,File_Share,low,success,192.168.2.204,business_hours
03-01-2026 11:47,USR00074,mark.he,sql_query,Admin_Console,medium,success,192.168.187.53,business_hours
03-01-2026 17:00,USR00076,stephen.guo,file_access,Customer_Vault,high,success,192.168.172.47,business_hours
04-01-2026 11:18,USR00053,timothy.jo,sql_query,GL_System,high,success,192.168.74.105,business_hours
04-01-2026 22:53,USR00096,edward.thomas,sql_query,Email_Archive,medium,success,192.168.26.82,business_hours
06-01-2026 04:03,USR00045,stephen.kumar,sql_query,BI_Tool,low,success,192.168.229.97,business_hours
06-01-2026 06:07,USR00062,nisha.jones,api_call,HRIS,high,success,192.168.122.214,business_hours
06-01-2026 06:20,USR00071,richard.johnson,admin_operation,Admin_Console,medium,failure,192.168.10.230,business_hours
07-01-2026 03:18,USR00068,robert.patel,admin_operation,PROD_DB,high,success,192.168.46.161,unusual_hours
07-01-2026 07:12,USR00001,daniel.singh,login,SIEM,medium,success,192.168.251.0,business_hours
08-01-2026 17:44,USR00024,nicholas.jackson,admin_operation,File_Share,low,success,192.168.148.131,business_hours
09-01-2026 09:38,USR00014,david.thomas,export_data,File_Share,low,success,192.168.7.60,business_hours
10-01-2026 02:53,USR00033,michael.sharma,login,Customer_Vault,high,failure,192.168.55.34,unusual_hours
10-01-2026 13:25,USR00022,harsh.patel,admin_operation,Customer_Vault,high,success,192.168.40.30,business_hours
10-01-2026 21:19,USR00045,stephen.kumar,export_data,Admin_Console,medium,success,192.168.85.95,business_hours
12-01-2026 18:40,USR00056,william.kumar,export_data,GL_System,high,success,192.168.175.160,business_hours
14-01-2026 03:37,USR00093,nadia.muller,file_access,File_Share,low,success,192.168.104.172,business_hours
14-01-2026 20:44,USR00012,vikram.white,login,Data_Lake,medium,success,192.168.213.162,business_hours
16-01-2026 18:21,USR00060,vikram.gonzalez,file_access,Admin_Console,medium,success,192.168.16.151,weekend
17-01-2026 18:50,USR00000,pooja.murphy,export_data,File_Share,low,success,192.168.40.98,business_hours
21-01-2026 10:54,USR00025,diya.romano,api_call,File_Share,low,success,192.168.15.172,business_hours
21-01-2026 10:54,USR00048,xiulan.colombo,login,Admin_Console,medium,success,192.168.209.181,unusual_hours
21-01-2026 10:54,USR00034,harsh.jones,login,Admin_Console,medium,success,192.168.145.68,business_hours
21-01-2026 10:54,USR00026,stephen.bhat,login,Admin_Console,medium,success,192.168.239.145,business_hours
21-01-2026 10:54,USR00057,zainab.jo,login,SIEM,medium,success,192.168.242.72,business_hours
21-01-2026 10:54,USR00019,joshua.white,sql_query,BI_Tool,low,success,192.168.183.205,business_hours
21-01-2026 10:54,USR00009,aditya.burke,admin_operation,Customer_Vault,high,success,192.168.213.41,business_hours
22-01-2026 10:54,USR00031,amitabh.taylor,login,GL_System,high,success,192.168.154.0,business_hours
22-01-2026 10:54,USR00075,timothy.huang,api_call,Customer_Vault,high,success,192.168.61.9,night
22-01-2026 10:54,USR00096,edward.thomas,file_access,Customer_Vault,high,success,192.168.189.1,business_hours
22-01-2026 10:54,USR00025,diya.romano,export_data,Email_Archive,medium,success,192.168.118.20,business_hours
22-01-2026 10:54,USR00025,diya.romano,file_access,Email_Archive,medium,success,192.168.166.53,business_hours
22-01-2026 10:54,USR00027,pooja.sullivan,admin_operation,Email_Archive,medium,success,192.168.88.214,business_hours
22-01-2026 10:54,USR00082,arjun.hwang,sql_query,Email_Archive,medium,success,192.168.19.85,business_hours
22-01-2026 10:54,USR00013,jonathan.jackson,admin_operation,SIEM,medium,success,192.168.67.44,business_hours
22-01-2026 10:54,USR00041,matthew.huang,login,Data_Lake,medium,success,192.168.29.54,business_hours
22-01-2026 10:54,USR00018,meera.burke,sql_query,BI_Tool,low,success,192.168.244.47,night
22-01-2026 10:54,USR00050,nisha.martinez,admin_operation,Email_Archive,medium,success,192.168.129.115,unusual_hours
23-01-2026 10:54,USR00008,thomas.iyer,admin_operation,Customer_Vault,high,success,192.168.165.135,business_hours
23-01-2026 10:54,USR00095,priya.petit,admin_operation,SIEM,medium,success,192.168.217.199,unusual_hours
23-01-2026 10:54,USR00086,ryan.colombo,admin_operation,SIEM,medium,success,192.168.92.28,business_hours
23-01-2026 10:54,USR00045,stephen.kumar,admin_operation,Email_Archive,medium,success,192.168.19.240,night
23-01-2026 10:54,USR00071,richard.johnson,admin_operation,Customer_Vault,high,success,192.168.31.27,business_hours
23-01-2026 10:54,USR00005,george.lim,admin_operation,Customer_Vault,high,success,192.168.180.243,business_hours
23-01-2026 10:54,USR00032,pooja.martin,file_access,HRIS,high,success,192.168.223.45,unusual_hours
23-01-2026 10:54,USR00018,meera.burke,file_access,Admin_Console,medium,success,192.168.143.153,night
23-01-2026 10:54,USR00063,daniel.colombo,login,PROD_DB,high,success,192.168.153.141,business_hours
23-01-2026 10:54,USR00085,varun.rao,api_call,Admin_Console,medium,success,192.168.65.219,night
24-01-2026 10:54,USR00069,nikhil.jang,api_call,Email_Archive,medium,success,192.168.90.252,business_hours
24-01-2026 10:54,USR00065,timothy.xu,login,Admin_Console,medium,success,192.168.207.76,business_hours
24-01-2026 10:54,USR00032,pooja.martin,file_access,SIEM,medium,success,192.168.115.251,business_hours
24-01-2026 10:54,USR00014,david.thomas,admin_operation,HRIS,high,success,192.168.249.102,business_hours
24-01-2026 10:54,USR00017,diya.schulz,sql_query,Admin_Console,medium,success,192.168.209.243,night
24-01-2026 10:54,USR00052,leila.sun,export_data,GL_System,high,success,192.168.163.49,unusual_hours
24-01-2026 10:54,USR00097,leila.lopez,sql_query,HRIS,high,success,192.168.211.76,business_hours
25-01-2026 10:54,USR00057,zainab.jo,admin_operation,Email_Archive,medium,success,192.168.218.204,unusual_hours
25-01-2026 10:54,USR00089,isha.chen,sql_query,SIEM,medium,success,192.168.209.183,weekend
25-01-2026 10:54,USR00019,joshua.white,login,Email_Archive,medium,success,192.168.167.162,business_hours
25-01-2026 10:54,USR00048,xiulan.colombo,api_call,SIEM,medium,success,192.168.252.138,business_hours
25-01-2026 10:54,USR00086,ryan.colombo,login,Data_Lake,medium,success,192.168.45.172,unusual_hours
25-01-2026 10:54,USR00032,pooja.martin,api_call,Data_Lake,medium,success,192.168.69.179,business_hours
25-01-2026 10:54,USR00056,william.kumar,export_data,File_Share,low,success,192.168.62.22,business_hours
25-01-2026 10:54,USR00060,vikram.gonzalez,admin_operation,Admin_Console,medium,failure,192.168.212.35,weekend
25-01-2026 10:54,USR00061,sophia.hernandez,api_call,Email_Archive,medium,success,192.168.117.214,weekend
25-01-2026 10:54,USR00095,priya.petit,admin_operation,BI_Tool,low,success,192.168.189.169,business_hours
25-01-2026 10:54,USR00055,neha.johnson,sql_query,PROD_DB,high,success,192.168.89.39,night
26-01-2026 10:54,USR00006,kevin.ramirez,sql_query,Customer_Vault,high,success,192.168.243.36,night
26-01-2026 10:54,USR00030,yuki.meyer,api_call,Customer_Vault,high,success,192.168.30.87,business_hours
26-01-2026 10:54,USR00061,sophia.hernandez,login,Customer_Vault,high,success,192.168.55.160,business_hours
26-01-2026 10:54,USR00066,ronald.martin,login,SIEM,medium,success,192.168.16.231,business_hours
26-01-2026 10:54,USR00090,neha.o'brien,export_data,GL_System,high,success,192.168.113.58,weekend
27-01-2026 10:54,USR00061,sophia.hernandez,file_access,SIEM,medium,success,192.168.181.52,business_hours
27-01-2026 10:54,USR00099,maria.bianchi,sql_query,Email_Archive,medium,success,192.168.208.5,unusual_hours
27-01-2026 10:54,USR00054,edward.smith,login,BI_Tool,low,success,192.168.212.28,business_hours
27-01-2026 10:54,USR00076,stephen.guo,sql_query,SIEM,medium,success,192.168.85.33,business_hours
27-01-2026 10:54,USR00070,jeffrey.chen,login,Admin_Console,medium,success,192.168.87.90,business_hours
27-01-2026 10:54,USR00022,harsh.patel,file_access,GL_System,high,success,192.168.36.133,business_hours
27-01-2026 10:54,USR00034,harsh.jones,login,BI_Tool,low,success,192.168.232.73,business_hours
27-01-2026 10:54,USR00092,charles.sullivan,admin_operation,GL_System,high,success,192.168.227.7,business_hours
27-01-2026 10:54,USR00038,aisha.kim,file_access,GL_System,high,success,192.168.43.154,business_hours
27-01-2026 10:54,USR00081,isha.ghosh,admin_operation,Data_Lake,medium,success,192.168.183.116,weekend
27-01-2026 10:54,USR00083,ryan.thomas,sql_query,Customer_Vault,high,success,192.168.85.43,business_hours
27-01-2026 10:54,USR00082,arjun.hwang,admin_operation,Customer_Vault,high,success,192.168.164.99,business_hours
27-01-2026 10:54,USR00039,stephen.bhat,sql_query,Customer_Vault,high,success,192.168.194.52,business_hours
27-01-2026 10:54,USR00070,jeffrey.chen,export_data,SIEM,medium,success,192.168.9.220,business_hours
28-01-2026 10:54,USR00091,steven.thompson,export_data,Data_Lake,medium,success,192.168.76.196,business_hours
28-01-2026 10:54,USR00031,amitabh.taylor,admin_operation,Customer_Vault,high,success,192.168.26.59,night
28-01-2026 10:54,USR00010,jacob.patel,sql_query,HRIS,high,success,192.168.39.169,business_hours
28-01-2026 10:54,USR00032,pooja.martin,file_access,Customer_Vault,high,success,192.168.60.105,night
28-01-2026 10:54,USR00029,zainab.wagner,api_call,SIEM,medium,success,192.168.51.174,night
28-01-2026 10:54,USR00047,george.clark,login,GL_System,high,success,192.168.60.32,business_hours
28-01-2026 10:54,USR00033,michael.sharma,api_call,Customer_Vault,high,success,192.168.46.129,business_hours
28-01-2026 10:54,USR00094,donald.schulz,sql_query,PROD_DB,high,success,192.168.171.48,business_hours
28-01-2026 10:54,USR00016,elena.dubois,admin_operation,PROD_DB,high,success,192.168.140.59,weekend
29-01-2026 10:54,USR00063,daniel.colombo,file_access,Customer_Vault,high,success,192.168.21.223,night
29-01-2026 10:54,USR00015,sophia.white,admin_operation,File_Share,low,success,192.168.167.52,night
29-01-2026 10:54,USR00026,stephen.bhat,file_access,Customer_Vault,high,success,192.168.141.201,business_hours
29-01-2026 10:54,USR00015,sophia.white,admin_operation,Customer_Vault,high,success,192.168.189.165,business_hours
29-01-2026 10:54,USR00066,ronald.martin,sql_query,HRIS,high,failure,192.168.2.156,business_hours
29-01-2026 10:54,USR00001,daniel.singh,login,Email_Archive,medium,success,192.168.90.78,business_hours
29-01-2026 10:54,USR00015,sophia.white,login,Customer_Vault,high,success,192.168.120.189,business_hours
29-01-2026 10:54,USR00011,maria.o'brien,admin_operation,HRIS,high,success,192.168.129.7,business_hours
29-01-2026 10:54,USR00049,thomas.kang,login,PROD_DB,high,success,192.168.120.240,night
29-01-2026 10:54,USR00080,david.rodriguez,export_data,Email_Archive,medium,success,192.168.229.74,night
29-01-2026 10:54,USR00030,yuki.meyer,api_call,Customer_Vault,high,failure,192.168.3.19,business_hours
29-01-2026 10:54,USR00057,zainab.jo,file_access,Data_Lake,medium,success,192.168.208.154,unusual_hours
29-01-2026 10:54,USR00008,thomas.iyer,api_call,Data_Lake,medium,success,192.168.136.194,business_hours
29-01-2026 10:54,USR00096,edward.thomas,file_access,Customer_Vault,high,success,192.168.171.47,unusual_hours
29-01-2026 10:54,USR00010,jacob.patel,login,Customer_Vault,high,success,192.168.195.186,business_hours
30-01-2026 10:54,USR00063,daniel.colombo,admin_operation,File_Share,low,success,192.168.241.41,night
30-01-2026 10:54,USR00035,nikhil.rao,admin_operation,Customer_Vault,high,success,192.168.44.169,business_hours
30-01-2026 10:54,USR00053,timothy.jo,export_data,Customer_Vault,high,success,192.168.108.47,business_hours
30-01-2026 10:54,USR00011,maria.o'brien,file_access,File_Share,low,success,192.168.120.8,business_hours
30-01-2026 10:54,USR00046,deepika.li,export_data,Admin_Console,medium,success,192.168.203.155,unusual_hours
30-01-2026 10:54,USR00059,thomas.lewis,file_access,Admin_Console,medium,success,192.168.180.201,business_hours
30-01-2026 10:54,USR00077,neha.taylor,file_access,GL_System,high,success,192.168.107.17,business_hours
30-01-2026 10:54,USR00092,charles.sullivan,file_access,PROD_DB,high,success,192.168.202.71,unusual_hours
30-01-2026 10:54,USR00043,matthew.bernard,sql_query,Email_Archive,medium,failure,192.168.108.204,business_hours
30-01-2026 10:54,USR00093,nadia.muller,admin_operation,HRIS,high,success,192.168.249.192,business_hours
31-01-2026 10:54,USR00011,maria.o'brien,login,Email_Archive,medium,success,192.168.9.187,business_hours
31-01-2026 10:54,USR00036,nicholas.harris,login,PROD_DB,high,success,192.168.151.220,business_hours
31-01-2026 10:54,USR00011,maria.o'brien,admin_operation,Customer_Vault,high,success,192.168.72.20,business_hours
31-01-2026 10:54,USR00018,meera.burke,admin_operation,HRIS,high,success,192.168.217.180,business_hours
31-01-2026 10:54,USR00054,edward.smith,sql_query,PROD_DB,high,success,192.168.140.41,business_hours
31-01-2026 10:54,USR00021,rohan.harris,admin_operation,SIEM,medium,success,192.168.151.121,business_hours
31-01-2026 10:54,USR00049,thomas.kang,login,Data_Lake,medium,success,192.168.135.9,business_hours
31-01-2026 10:54,USR00034,harsh.jones,sql_query,Customer_Vault,high,success,192.168.233.194,business_hours
31-01-2026 10:54,USR00095,priya.petit,export_data,SIEM,medium,success,192.168.222.233,business_hours
31-01-2026 10:54,USR00072,amitabh.park,api_call,File_Share,low,success,192.168.140.108,business_hours
01-02-2026 10:54,USR00079,varun.weber,api_call,Email_Archive,medium,success,192.168.207.148,business_hours
01-02-2026 10:54,USR00017,diya.schulz,sql_query,PROD_DB,high,success,192.168.183.206,business_hours
01-02-2026 10:54,USR00014,david.thomas,admin_operation,GL_System,high,success,192.168.200.154,unusual_hours
01-02-2026 10:54,USR00088,william.jang,sql_query,Admin_Console,medium,success,192.168.82.159,unusual_hours
01-02-2026 10:54,USR00046,deepika.li,export_data,HRIS,high,success,192.168.188.205,business_hours
01-02-2026 10:54,USR00030,yuki.meyer,export_data,Email_Archive,medium,success,192.168.219.167,business_hours
01-02-2026 10:54,USR00048,xiulan.colombo,sql_query,PROD_DB,high,success,192.168.130.164,business_hours
01-02-2026 10:54,USR00007,robert.smith,export_data,HRIS,high,success,192.168.178.191,business_hours
01-02-2026 10:54,USR00042,kenneth.sanchez,file_access,Data_Lake,medium,success,192.168.225.32,unusual_hours
01-02-2026 10:54,USR00067,donald.wang,admin_operation,GL_System,high,success,192.168.11.59,business_hours
01-02-2026 10:54,USR00080,david.rodriguez,login,Data_Lake,medium,success,192.168.48.87,business_hours
01-02-2026 10:54,USR00077,neha.taylor,sql_query,Email_Archive,medium,success,192.168.181.143,business_hours
01-02-2026 10:54,USR00038,aisha.kim,sql_query,SIEM,medium,success,192.168.111.152,night
01-02-2026 10:54,USR00039,stephen.bhat,sql_query,SIEM,medium,success,192.168.252.27,business_hours
01-02-2026 10:54,USR00060,vikram.gonzalez,export_data,Data_Lake,medium,success,192.168.109.154,business_hours
01-02-2026 10:54,USR00062,nisha.jones,file_access,BI_Tool,low,success,192.168.22.154,unusual_hours
01-02-2026 10:54,USR00067,donald.wang,login,BI_Tool,low,success,192.168.213.120,business_hours
01-02-2026 10:54,USR00018,meera.burke,sql_query,GL_System,high,success,192.168.86.86,night
02-02-2026 10:54,USR00008,thomas.iyer,file_access,Data_Lake,medium,success,192.168.238.102,business_hours
02-02-2026 10:54,USR00039,stephen.bhat,api_call,BI_Tool,low,success,192.168.138.176,business_hours
02-02-2026 10:54,USR00055,neha.johnson,sql_query,PROD_DB,high,success,192.168.105.158,unusual_hours
02-02-2026 10:54,USR00054,edward.smith,export_data,File_Share,low,success,192.168.49.252,business_hours
02-02-2026 10:54,USR00047,george.clark,export_data,PROD_DB,high,failure,192.168.116.67,business_hours
02-02-2026 10:54,USR00088,william.jang,admin_operation,BI_Tool,low,success,192.168.1.230,night
02-02-2026 10:54,USR00085,varun.rao,export_data,BI_Tool,low,success,192.168.253.8,business_hours
02-02-2026 10:54,USR00010,jacob.patel,export_data,Customer_Vault,high,success,192.168.42.239,unusual_hours
02-02-2026 10:54,USR00050,nisha.martinez,login,HRIS,high,success,192.168.37.110,business_hours
03-02-2026 10:54,USR00056,william.kumar,export_data,PROD_DB,high,success,192.168.106.99,business_hours
03-02-2026 10:54,USR00022,harsh.patel,admin_operation,Admin_Console,medium,success,192.168.196.140,business_hours
03-02-2026 10:54,USR00071,richard.johnson,login,Customer_Vault,high,success,192.168.129.122,weekend
03-02-2026 10:54,USR00080,david.rodriguez,login,HRIS,high,success,192.168.238.101,business_hours
04-02-2026 10:54,USR00093,nadia.muller,admin_operation,BI_Tool,low,success,192.168.92.243,business_hours
04-02-2026 10:54,USR00017,diya.schulz,sql_query,HRIS,high,success,192.168.45.78,business_hours
04-02-2026 10:54,USR00037,ronald.wilson,api_call,Data_Lake,medium,success,192.168.132.202,unusual_hours
04-02-2026 10:54,USR00001,daniel.singh,export_data,SIEM,medium,failure,192.168.148.122,business_hours
04-02-2026 10:54,USR00084,aditya.gupta,export_data,Admin_Console,medium,success,192.168.118.73,business_hours
